Doctor Identifier,Risk
596935281,0.399371284474383
869367773,0.419156749634795
985317870,0.423053769904901
152323990,0.470391338275426
695479203,0.652940326510911
757370048,0.389185403901877
226195925,0.485943648926883
338121337,0.418783542560914
592480476,0.452575471445534
215908907,0.409997548070148
987881470,0.469557054854432
584920079,0.439575005525345
506091059,0.517148244345617
142284612,0.45674388797001
470272705,0.468566354892632
465416390,0.419876950707387
985494052,0.427761460270711
686706771,0.388014665584049
673694232,0.555794960223785
532014181,0.556827046684654
405475681,0.567813170205128
228011018,0.411651304035996
683467703,0.502083669550463
987794778,0.47932369059432
538676018,0.483936497721956
463410563,0.411272445660134
431793873,0.421475741642118
557072389,0.384866452635605
628984684,0.442744671471544
472604952,0.465675051826803
653596648,0.677645355114063
150641010,0.415604981923518
382482264,0.431666574006111
439207772,0.417411098263734
155908713,0.403244029202241
132984673,0.403130227839448
806355633,0.477005920495036
938344571,0.430631776381331
748034269,0.433660735970302
911109123,0.500051301771282
674809114,0.416747416445521
728175403,0.462047848374491
500529407,0.53306603839146
439946932,0.489995681791903
953965258,0.393026033487815
949757198,0.427667627129771
861248961,0.510535541888004
519953140,0.464558514748603
243464697,0.401074942816654
787520710,0.469754549314742
323949312,0.389866131483952
499498322,0.443480590830107
112040943,0.501959926340626
439828715,0.386187980825175
456675315,0.424416542211959
746061828,0.499372094752962
191035718,0.454955900413179
701093137,0.436387346414933
152836211,0.451402930364342
593440735,0.437940900142483
506486907,0.477836647113874
891662300,0.626996936036563
116995221,0.387016705320999
247964032,0.471375097028247
570177691,0.424335027640867
839698954,0.501874222300654
288582160,0.455413662750789
762702828,0.464709920388456
761644444,0.405468927006899
889711836,0.446329500024008
926150440,0.558503448486812
637765737,0.462753114312131
864807911,0.504101307323531
964745492,0.387395166556715
941632501,0.453720097199869
849418599,0.597383448084283
950560708,0.43071694985112
643819132,0.452225727388184
437974463,0.469497508121216
113698861,0.414800640109989
145821682,0.398924188182077
749597580,0.39901516550809
881322687,0.451668841125111
937410976,0.527251156400474
248500991,0.383006659305832
847462865,0.415572648479354
834725136,0.379746891223731
738709252,0.434877426585285
888454161,0.4172610486163
965930819,0.50105541193455
405360859,0.375573789668031
596767289,0.425365301682007
253418412,0.467440552617417
251334554,0.466450596778746
560250297,0.423889101777109
239268760,0.467393690483173
476102930,0.464469412238699
613609292,0.388487148691594
431954065,0.422470371665207
697916425,0.468846338666816
483001239,0.509999389198703
825940050,0.423457883458118
155851478,0.392397424164156
751613231,0.378636147238258
138653977,0.465219619112322
562724862,0.401575089995587
912526221,0.397631927674166
184005349,0.385566787167431
848677356,0.445362926671353
261112050,0.44672474435575
860111073,0.374013146597469
379781594,0.413231548682252
993948100,0.389230752324358
410801269,0.504455569166625
255649886,0.41366645565298
590474981,0.463204565871817
326129247,0.406302294448782
212148151,0.448168978209868
987194109,0.435971775751089
455331207,0.413775177567111
898084338,0.502296481019604
882132670,0.400278005268162
786701334,0.435371968709262
673313486,0.500948429459207
727321597,0.449543495518602
877314232,0.447379846222922
172764855,0.419309449838978
911888603,0.427290661733089
565208325,0.397819592576422
510090401,0.597383448084283
757710395,0.424871942011509
775603206,0.467660124508196
872764589,0.624510624886159
223030427,0.392825839697678
361216919,0.450478724660444
403298837,0.426950007525091
921145113,0.418961828070351
265135687,0.646376032387015
152721315,0.502142910449443
878652090,0.378115751149828
771939942,0.477424199845362
842986255,0.388563301646534
656396786,0.396947014712985
122909011,0.394304255969656
344846453,0.43206216861241
372230342,0.447404455082234
528726026,0.393956725521079
806989853,0.427025745020085
750776631,0.495968341195431
414238964,0.450332078588612
750997093,0.431265456695896
451310121,0.374846439005777
279122375,0.448595860167679
670936392,0.378915861980388
712930354,0.582290036532945
111231613,0.475412590190047
847309112,0.472540649509766
487105575,0.437512122779776
256303335,0.400787586596638
964008163,0.435134977171631
298870526,0.496491621204974
461168833,0.4750189587361
473872940,0.458723946743756
960580144,0.449836367540999
676267305,0.449288616547787
924020437,0.415808085541123
623893705,0.42858474413257
672977113,0.5093556735373
842003335,0.43788484585076
490079833,0.413356798154783
523987995,0.485834069358444
629813168,0.526889325488843
